-2409 ,
-1598 ,
-855 ,
-314 ,
-5 ,
121 ,
153 ,
214 ,
570 ,
743 ,
769 ,
731 ,
622 ,
986 ,
1551 ,
1653 ,
2918 ,
1689 ,
706 ,
-590 ,
-772 ,
-866 ,
-669 ,
-486 ,
2496 ,
19907 ,
4947 ,
-9507 ,
-3706 ,
-1559 ,
-904 ,
-69 ,
276 ,
675 ,
1073 ,
1353 ,
1870 ,
2662 ,
3820 ,
5367 ,
7572 ,
8943 ,
7289 ,
3550 ,
-1038 ,
-4329 ,
-5887 ,
-6452 ,
-6486 ,
-6280 ,
-6022 ,
-5547 ,
-5076 ,
-4475 ,
-3788 ,
-3017 ,
-2187 ,
-1399 ,
-732 ,
-273 ,
-21 ,
-5 ,
34 ,
98 ,
66 ,
86 ,
149 ,
107 ,
134 ,
160 ,
483 ,
1257 ,
1395 ,
2588 ,
1508 ,
632 ,
-877 ,
-888 ,
-869 ,
-736 ,
-397 ,
2444 ,
18518 ,
6475 ,
-8975 ,
-3566 ,
-1595 ,
-954 ,
-296 ,
196 ,
549 ,
830 ,
1322 ,
1908 ,
2677 ,
3959 ,
5467 ,
7562 ,
9124 ,
7571 ,
3851 ,
-682 ,
-4165 ,
-5904 ,
-6454 ,
-6558 ,
-6392 ,
-6008 ,
-5597 ,
-5090 ,
-4426 ,
-3809 ,
-3069 ,
-2206 ,
-1421 ,
-725 ,
-322 ,
-74 ,
86 ,
76 ,
68 ,
123 ,
75 ,
83 ,
146 ,
159 ,
235 ,
620 ,
1198 ,
1351 ,
2780 ,
1560 ,
652 ,
-748 ,
-905 ,
-897 ,
-670 ,
-513 ,
2029 ,
17883 ,
6063 ,
-9381 ,
-4013 ,
-1502 ,
-623 ,
78 ,
433 ,
757 ,
1134 ,
1505 ,
2020 ,
2813 ,
3921 ,
5549 ,
7609 ,
9023 ,
7551 ,
3909 ,
-771 ,
-4091 ,
-5735 ,
-6309 ,
-6364 ,
-6207 ,
-5925 ,
-5435 ,
-4991 ,
-4359 ,
-3724 ,
-3044 ,
-2368 ,
-1504 ,
-803 ,
-338 ,
-61 ,
-45 ,
30 ,
92 ,
29 ,
201 ,
164 ,
199 ,
371 ,
915 ,
1208 ,
2281 ,
1928 ,
1045 ,
-569 ,
-864 ,
-1009 ,
-793 ,
-591 ,
665 ,
11587 ,
15082 ,
-11621 ,
-6737 ,
-2258 ,
-401 ,
118 ,
449 ,
907 ,
1272 ,
1558 ,
1987 ,
2634 ,
3645 ,
5059 ,
6790 ,
8735 ,
8075 ,
4898 ,
515 ,
-3165 ,
-5208 ,
-5969 ,
-6116 ,
-5908 ,
-5635 ,
-5242 ,
-4842 ,
-4453 ,
-3812 ,
-3194 ,
-2453 ,
-1654 ,
-1048 ,
-545 ,
-236 ,
-154 ,
-60 ,
-82 ,
-108 ,
-46 ,
5 ,
20 ,
229 ,
968 ,
1194 ,
1980 ,
2113 ,
1070 ,
-242 ,
-909 ,
-1040 ,
-818 ,
-663 ,
892 ,
11965 ,
16385 ,
-10689 ,
-5833 ,
-2211 ,
-887 ,
-417 ,
-108 ,
322 ,
819 ,
1196 ,
1701 ,
2485 ,
3531 ,
5006 ,
7020 ,
9100 ,
8463 ,
5385 ,
760 ,
-3215 ,
-5382 ,
-6345 ,
-6500 ,
-6422 ,
-6163 ,
-5787 ,
-5331 ,
-4717 ,
-3990 ,
-3281 ,
-2500 ,
-1600 ,
-898 ,
-377 ,
-123 ,
-31 ,
71 ,
122 ,
93 ,
168 ,
183 ,
87 ,
192 ,
851 ,
1319 ,
1923 ,
2574 ,
1162 ,
39 ,
-736 ,
-872 ,
-788 ,
-560 ,
-177 ,
6278 ,
20767 ,
-4125 ,
-6499 ,
-2275 ,
-800 ,
-522 ,
-29 ,
382 ,
867 ,
1185 ,
1595 ,
2345 ,
3267 ,
4603 ,
6331 ,
8509 ,
8796 ,
6289 ,
1940 ,
-2388 ,
-5007 ,
-6088 ,
-6430 ,
-6309 ,
-6039 ,
-5747 ,
-5269 ,
-4775 ,
-4171 ,
-3454 ,
-2663 ,
-1873 ,
-1177 ,
-563 ,
-180 ,
-45 ,
47 ,
164 ,
114 ,
60 ,
162 ,
151 ,
317 ,
1095 ,
1134 ,
2355 ,
2008 ,
1077 ,
-610 ,
-751 ,
-941 ,
-790 ,
-514 ,
776 ,
11012 ,
14929 ,
-11044 ,
-6520 ,
-2015 ,
-396 ,
145 ,
551 ,
864 ,
1273 ,
1709 ,
2076 ,
2862 ,
3808 ,
5197 ,
7062 ,
8986 ,
8188 ,
4901 ,
279 ,
-3519 ,
-5467 ,
-6197 ,
-6309 ,
-6107 ,
-5824 ,
-5431 ,
-4975 ,
-4479 ,
-3861 ,
-3204 ,
-2486 ,
-1663 ,
-939 ,
-436 ,
-103 ,
-10 ,
3 ,
34 ,
105 ,
237 ,
962 ,
1081 ,
2312 ,
1686 ,
901 ,
-799 ,
-862 ,
-962 ,
-881 ,
-599 ,
1331 ,
15496 ,
10461 ,
-11957 ,
-5742 ,
-1925 ,
-604 ,
-25 ,
454 ,
780 ,
1090 ,
1627 ,
2119 ,
2877 ,
3974 ,
5372 ,
7287 ,
9146 ,
7755 ,
4059 ,
-499 ,
-3946 ,
-5618 ,
-6168 ,
-6208 ,
-6019 ,
-5725 ,
-5359 ,
-4860 ,
-4337 ,
-3662 ,
-2914 ,
-2143 ,
-1467 ,
-702 ,
-323 ,
-85 ,
40 ,
17 ,
-25 ,
7 ,
13 ,
652 ,
1166 ,
1630 ,
2336 ,
1172 ,
76 ,
-869 ,
-1038 ,
-976 ,
-775 ,
-370 ,
5206 ,
21718 ,
-1884 ,
-7324 ,
-2476 ,
-1032 ,
-852 ,
-175 ,
313 ,
707 ,
1124 ,
1575 ,
2217 ,
3264 ,
4538 ,
6325 ,
8663 ,
9157 ,
6602 ,
2199 ,
-2323 ,
-5000 ,
-6137 ,
-6435 ,
-6420 ,
-6198 ,
-5883 ,
-5436 ,
-4825 ,
-4187 ,
-3422 ,
-2566 ,
-1788 ,
-989 ,
-408 ,
-81 ,
91 ,
120 ,
138 ,
162 ,
165 ,
189 ,
509 ,
1223 ,
1401 ,
2682 ,
1525 ,
675 ,
-863 ,
-994 ,
-931 ,
-802 ,
-562 ,
2205 ,
17322 ,
7410 ,
-9835 ,
-3920 ,
-1598 ,
-696 ,
-70 ,
360 ,
756 ,
1118 ,
1477 ,
2124 ,
2929 ,
4091 ,
5759 ,
7818 ,
9278 ,
7763 ,
3728 ,
-1088 ,
-4254 ,
-5856 ,
-6356 ,
-6344 ,
-6252 ,
-5936 ,
-5432 ,
-4967 ,
-4364 ,
-3562 ,
-2850 ,
-2072 ,
-1214 ,
-579 ,
-151 ,
28 ,
106 ,
147 ,
189 ,
194 ,
232 ,
220 ,
156 ,
297 ,
960 ,
1198 ,
2035 ,
2441 ,
1301 ,
-131 ,
-793 ,
-879 ,
-743 ,
-567 ,
-299 ,
5252 ,
21438 ,
-3712 ,
-8347 ,
-2567 ,
-610 ,
-186 ,
330 ,
885 ,
1207 ,
1459 ,
1888 ,
2600 ,
3468 ,
4812 ,
6462 ,
8557 ,
8910 ,
6260 ,
1757 ,
-2443 ,
-5006 ,
-6081 ,
-6245 ,
-6134 ,
-5982 ,
-5484 ,
-5061 ,
-4576 ,
-3978 ,
-3328 ,
-2605 ,
-1809 ,
-1124 ,
-588 ,
-165 ,
-76 ,
-15 ,
-38 ,
-23 ,
-38 ,
-35 ,
11 ,
22 ,
498 ,
1036 ,
1406 ,
2458 ,
1283 ,
448 ,
-798 ,
-963 ,
-916 ,
-832 ,
-569 ,
2601 ,
19192 ,
5419 ,
-9931 ,
-3741 ,
-1587 ,
-827 ,
-228 ,
333 ,
750 ,
1051 ,
1465 ,
2106 ,
2853 ,
4144 ,
5816 ,
7976 ,
9508 ,
7735 ,
3646 ,
-1056 ,
-4381 ,
-6010 ,
-6411 ,
-6418 ,
-6404 ,
-6080 ,
-5580 ,
-5101 ,
-4428 ,
-3732 ,
-3002 ,
-2050 ,
-1224 ,
-628 ,
-188 ,
-26 ,
48 ,
62 ,
106 ,
77 ,
94 ,
87 ,
126 ,
166 ,
215 ,
244 ,
524 ,
1173 ,
1329 ,
2588 ,
1709 ,
977 ,
-693 ,
-941 ,
-926 ,
-777 ,
-603 ,
1489 ,
13928 ,
13259 ,
-10895 ,
-5168 ,
-1972 ,
-688 ,
-210 ,
141 ,
605 ,
933 ,
1383 ,
1876 ,
2662 ,
3755 ,
5353 ,
7318 ,
9279 ,
8401 ,
4900 ,
163 ,
-3677 ,
-5703 ,
-6429 ,
-6549 ,
-6488 ,
-6198 ,
-5727 ,
-5330 ,
-4683 ,
-3980 ,
-3258 ,
-2407 ,
-1525 ,
-836 ,
-327 ,
-89 ,
-50 ,
31 ,
74 ,
109 ,
101 ,
127 ,
152 ,
124 ,
175 ,
213 ,
241 ,
273 ,
419 ,
1003 ,
1320 ,
2282 ,
2268 ,
1231 ,
-305 ,
-717 ,
-802 ,
-681 ,
-458 ,
62 ,
6892 ,
19742 ,
-6575 ,
-7351 ,
-2317 ,
-549 ,
-212 ,
196 ,
650 ,
1112 ,
1360 ,
1849 ,
2581 ,
3652 ,
5026 ,
6830 ,
8913 ,
9105 ,
6399 ,
1837 ,
-2461 ,
-5070 ,
-6149 ,
-6406 ,
-6355 ,
-6166 ,
-5748 ,
-5224 ,
-4813 ,
-4246 ,
-3520 ,
-2787 ,
-1988 ,
-1208 ,
-693 ,
-303 ,
-122 ,
-58 ,
8 ,
-2 ,
16 ,
30 ,
51 ,
111 ,
128 ,
129 ,
251 ,
783 ,
1110 ,
1753 ,
2316 ,
1101 ,
-154 ,
-875 ,
-983 ,
-838 ,
-687 ,
-271 ,
6436 ,
21395 ,
-5194 ,
-7953 ,
-2507 ,
-825 ,
-516 ,
-62 ,
403 ,
799 ,
1082 ,
1477 ,
2090 ,
3002 ,
4301 ,
6082 ,
8369 ,
8738 ,
6293 ,
1878 ,
-2408 ,
-5035 ,
-6169 ,
-6418 ,
-6312 ,
-6093 ,
-5772 ,
-5341 ,
-4856 ,
-4273 ,
-3522 ,
-2779 ,
-1994 ,
-1188 ,
-619 ,
-253 ,
-114 ,
-42 ,
-48 ,
6 ,
-11 ,
20 ,
51 ,
53 ,
185 ,
155 ,
156 ,
428 ,
1142 ,
1281 ,
2597 ,
1728 ,
994 ,
-633 ,
-902 ,
-918 ,
-737 ,
-568 ,
1900 ,
16299 ,
9993 ,
-10457 ,
-4284 ,
-1856 ,
-872 ,
-252 ,
133 ,
524 ,
907 ,
1284 ,
1865 ,
2680 ,
3811 ,
5477 ,
7480 ,
9271 ,
8216 ,
4762 ,
28 ,
-3716 ,
-5755 ,
-6523 ,
-6600 ,
-6471 ,
-6177 ,
-5765 ,
-5228 ,
-4665 ,
-3936 ,
-3132 ,
-2297 ,
-1452 ,
-798 ,
-276 ,
-64 ,
49 ,
129 ,
62 ,
98 ,
150 ,
138 ,
106 ,
216 ,
181 ,
203 ,
289 ,
625 ,
1190 ,
1470 ,
2681 ,
1578 ,
854 ,
-809 ,
-842 ,
-815 ,
-736 ,
-485 ,
2299 ,
18600 ,
4886 ,
-9271 ,
-3754 ,
-1310 ,
-507 ,
108 ,
574 ,
959 ,
1221 ,
1687 ,
2308 ,
3006 ,
4298 ,
5893 ,
7790 ,
9330 ,
7669 ,
3979 ,
-441 ,
-3887 ,
-5708 ,
-6198 ,
-6291 ,
-6146 ,
-5636 ,
-5280 ,
-4795 ,
-4270 ,
-3626 ,
-2919 ,
-2123 ,
-1457 ,
-710 ,
-323 ,
-43 ,
30 ,
67 ,
-26 ,
26 ,
-62 ,
-20 ,
61 ,
102 ,
293 ,
859 ,
1104 ,
2183 ,
1987 ,
1115 ,
-601 ,
-749 ,
-977 ,
-849 ,
-538 ,
878 ,
12709 ,
13668 ,
-11903 ,
-6481 ,
-2134 ,
-558 ,
-82 ,
344 ,
678 ,
1091 ,
1467 ,
1773 ,
2495 ,
3570 ,
4932 ,
6844 ,
8849 ,
7964 ,
4745 ,
300 ,
-3486 ,
-5456 ,
-6171 ,
-6360 ,
-6145 ,
-5837 ,
-5421 ,
-4902 ,
-4424 ,
-3868 ,
-3075 ,
-2291 ,
-1510 ,
-775 ,
-344 ,
-118 ,
-1 ,
-11 ,
22 ,
49 ,
-33 ,
1 ,
9 ,
-49 ,
97 ,
545 ,
1157 ,
1535 ,
2456 ,
1238 ,
378 ,
-873 ,
-1016 ,
-893 ,
-721 ,
-425 ,
4363 ,
21503 ,
-241 ,
-7344 ,
-2605 ,
-1135 ,
-810 ,
-234 ,
296 ,
740 ,
1050 ,
1451 ,
2116 ,
2968 ,
4310 ,
6073 ,
8357 ,
9369 ,
7190 ,
3027 ,
-1551 ,
-4653 ,
-6180 ,
-6605 ,
-6595 ,
-6459 ,
-6150 ,
-5637 ,
-5128 ,
-4416 ,
-3736 ,
-2926 ,
-2065 ,
-1233 ,
-598 ,
-184 ,
-5 ,
77 ,
122 ,
84 ,
112 ,
124 ,
23 ,
100 ,
188 ,
113 ,
79 ,
585 ,
1144 ,
1522 ,
2681 ,
1363 ,
479 ,
-895 ,
-915 ,
-891 ,
-682 ,
-519 ,
3070 ,
19961 ,
2294 ,
-7968 ,
-3007 ,
-1303 ,
-731 ,
-152 ,
330 ,
769 ,
1041 ,
1454 ,
2128 ,
2910 ,
4159 ,
5865 ,
8056 ,
9365 ,
7522 ,
3513 ,
-1126 ,
-4377 ,
-6001 ,
-6463 ,
-6545 ,
-6289 ,
-6031 ,
-5544 ,
-5070 ,
-4407 ,
-3701 ,
-2850 ,
-2030 ,
-1220 ,
-591 ,
-203 ,
43 ,
89 ,
126 ,
128 ,
160 ,
217 ,
118 ,
217 ,
188 ,
133 ,
598 ,
1141 ,
1475 ,
2562 ,
1528 ,
492 ,
-761 ,
-860 ,
-905 ,
-759 ,
-515 ,
1994 ,
18754 ,
5037 ,
-10161 ,
-4207 ,
-1298 ,
-466 ,
260 ,
688 ,
965 ,
1367 ,
1759 ,
2226 ,
3081 ,
4272 ,
5783 ,
7802 ,
9161 ,
7478 ,
3607 ,
-1029 ,
-4316 ,
-5907 ,
-6424 ,
-6383 ,
-6178 ,
-5829 ,
-5397 ,
-4901 ,
-4330 ,
-3613 ,
-2917 ,
-2143 ,
-1381 ,
-695 ,
-280 ,
-33 ,
38 ,
61 ,
64 ,
90 ,
95 ,
163 ,
128 ,
299 ,
1058 ,
1207 ,
2449 ,
1678 ,
908 ,
-838 ,
-939 ,
-1030 ,
-874 ,
-558 ,
1838 ,
16646 ,
9961 ,
-11258 ,
-4810 ,
-1875 ,
-970 ,
-346 ,
133 ,
443 ,
899 ,
1318 ,
1789 ,
2590 ,
3784 ,
5268 ,
7427 ,
9296 ,
8101 ,
4484 ,
-276 ,
-3969 ,
-5781 ,
-6462 ,
-6552 ,
-6454 ,
-6104 ,
-5715 ,
-5176 ,
-4559 ,
-3862 ,
-3018 ,
-2216 ,
-1361 ,
-679 ,
-270 ,
-1 ,
89 ,
49 ,
40 ,
-44 ,
-55 ,
-15 ,
5 ,
-45 ,
60 ,
116 ,
836 ,
1359 ,
2019 ,
2296 ,
1206 ,
-177 ,
-876 ,
-929 ,
-791 ,
-586 ,
351 ,
8465 ,
19128 ,
-7558 ,
-6445 ,
-2231 ,
-700 ,
-499 ,
23 ,
469 ,
895 ,
1282 ,
1746 ,
2383 ,
3412 ,
4830 ,
6624 ,
8933 ,
8863 ,
6081 ,
1575 ,
-2715 ,
-5240 ,
-6261 ,
-6569 ,
-6481 ,
-6188 ,
-5860 ,
-5306 ,
-4711 ,
-4132 ,
-3352 ,
-2526 ,
-1768 ,
-964 ,
-382 ,
-125 ,
87 ,
140 ,
124 ,
147 ,
93 ,
114 ,
165 ,
138 ,
100 ,
296 ,
715 ,
1206 ,
1664 ,
2704 ,
1434 ,
559 ,
-790 ,
-905 ,
-856 ,
-714 ,
-435 ,
2688 ,
19128 ,
3213 ,
-8721 ,
-3327 ,
-1215 ,
-583 ,
75 ,
498 ,
848 ,
1231 ,
1611 ,
2151 ,
2923 ,
4155 ,
5822 ,
7901 ,
9273 ,
7533 ,
3577 ,
-1036 ,
-4339 ,
-5942 ,
-6395 ,
-6445 ,
-6169 ,
-5849 ,
-5400 ,
-4975 ,
-4387 ,
-3732 ,
-2921 ,
-2116 ,
-1361 ,
-658 ,
-161 ,
21 ,
128 ,
158 ,
104 ,
196 ,
257 ,
129 ,
206 ,
243 ,
717 ,
1195 ,
1653 ,
2424 ,
1330 ,
97 ,
-835 ,
-864 ,
-795 ,
-577 ,
-367 ,
4768 ,
22115 ,
-2556 ,
-9121 ,
-2786 ,
-652 ,
-279 ,
359 ,
739 ,
1096 ,
1417 ,
1867 ,
2391 ,
3296 ,
4592 ,
6182 ,
8356 ,
8904 ,
6451 ,
2243 ,
-2152 ,
-4883 ,
-6069 ,
-6417 ,
-6271 ,
-5953 ,
-5629 ,
-5197 ,
-4709 ,
-4169 ,
-3482 ,
-2721 ,
-2021 ,
-1222 ,
-606 ,
-259 ,
-42 ,
16 ,
-55 ,
-27 ,
86 ,
9 ,
58 ,
300 ,
1054 ,
1236 ,
2288 ,
1708 ,
1010 ,
-537 ,
-918 ,
-883 ,
-782 ,
-599 ,
1944 ,
16357 ,
10975 ,
-11371 ,
-4647 ,
-1972 ,
-900 ,
-310 ,
78 ,
498 ,
825 ,
1297 ,
1850 ,
2610 ,
3820 ,
5428 ,
7441 ,
9495 ,
8223 ,
4583 ,
-144 ,
-3911 ,
-5914 ,
-6581 ,
-6671 ,
-6587 ,
-6266 ,
-5903 ,
-5373 ,
-4727 ,
-4023 ,
-3212 ,
-2337 ,
-1464 ,
-782 ,
-210 ,
23 ,
180 ,
206 ,
176 ,
194 ,
224 ,
161 ,
137 ,
197 ,
692 ,
1322 ,
1736 ,
2507 ,
1269 ,
205 ,
-931 ,
-940 ,
-909 ,
-793 ,
-413 ,
4153 ,
21113 ,
145 ,
-7246 ,
-2569 ,
-1068 ,
-719 ,
-60 ,
491 ,
815 ,
1140 ,
1631 ,
2213 ,
3149 ,
4461 ,
6119 ,
8322 ,
9238 ,
7032 ,
2790 ,
-1814 ,
-4867 ,
-6189 ,
-6600 ,
-6587 ,
-6339 ,
-6034 ,
-5586 ,
-5006 ,
-4438 ,
-3716 ,
-2835 ,
-2049 ,
-1251 ,
-536 ,
-230 ,
-12 ,
164 ,
124
